DATE      	TIME       	LAT     	LON      	DEPTH	MAG
2000-10-12	07:59.5	32.6844	78.3521	13	4
2000-10-13	38:46.6	32.697	76.3379	15	4.1
2000-11-16	43:22.3	32.8316	76.2678	15	3.7
2000-11-16	45:11.9	33.0454	76.4374	35	4
2000-11-16	55:42.3	32.9592	76.5243	15	3.8
2000-11-22	40:32.4	31.0658	77.9624	33.8	4
2000-11-27	20:35.9	30.3363	79.5288	17	3.7
2000-12-24	36:58.1	34.971	78.9536	10	3.3
2000-12-26	37:32.5	32.3159	76.6002	14	4
2001-01-17	22:04.9	34.1386	79.8295	35	3.8
2001-01-18	33:41.8	33.9827	79.9235	35	3.7
2001-01-25	39:13.1	33.1172	76.0112	8.9	3.8
2001-01-30	50:44.2	32.9087	76.3319	12	3.6
2001-02-09	24:54.4	34.1121	79.8002	35	3.9
2001-02-20	42:07.1	30.9662	78.1957	6.8	4.1
2001-02-23	54:34.0	31.0848	78.2079	19.2	4.2
2001-03-12	34:20.7	30.4599	79.1328	40	4.1
2001-04-25	28:52.1	32.7706	76.6232	13.1	3.9
2001-04-28	06:27.0	28.5579	77.0421	13.9	4.2
2001-06-01	11:36.6	31.6806	77.63	0.4	3.7
2001-06-14	51:56.2	34.7619	80.1912	35	3.7
2001-06-17	49:47.6	32.4655	78.4549	61.4	4.3
2001-06-23	33:31.3	30.2713	77.4699	4.9	4.2
2001-07-25	01:56.1	30.173	80.1552	16	3.9
2001-08-09	56:23.3	30.5528	79.2439	24.9	4
2001-08-10	19:32.6	28.9085	77.3108	17	3.7
2001-09-12	22:44.6	28.6614	76.4937	16.3	3.8
2001-09-13	19:02.8	29.0964	77.3753	30	3.9
2001-09-17	25:47.1	30.3669	79.5463	17	3.9
2001-10-03	24:25.0	33.2088	76.1775	44.2	3.9
2001-10-14	14:40.3	32.531	76.1245	12.6	4.7
2001-10-20	41:59.5	33.5314	76.4958	62.5	3.8
2001-11-06	09:21.0	34.1175	79.7349	25.5	4.8
2001-11-06	27:20.5	34.2508	80.3985	35	3.4
2001-11-26	57:34.2	32.496	78.8413	6.3	3.7
2001-12-13	54:42.4	33.2745	76.5131	0.9	3.8
2001-12-25	44:48.9	35.1145	77.0756	34	4.5
2001-12-30	56:44.3	35.1833	76.8588	34	4.4
2002-01-15	20:03.7	34.3908	80.1282	28	3.7
2002-02-12	14:22.6	33.2492	76.1226	26	3.5
2002-03-09	43:03.7	29.9106	80.027	34.4	4
2002-03-12	32:49.9	30.8265	78.186	14.4	3.5
2002-03-14	39:55.9	34.1283	76.514	25	4.1
2002-03-14	44:05.3	34.1287	76.387	25	3.8
2002-03-15	02:09.4	34.135	76.4263	14.2	3.9
2002-03-15	29:07.8	34.0532	76.5127	16.8	3.7
2002-03-18	29:10.8	32.8265	76.2371	10	4
2002-04-06	40:23.1	34.1692	76.5671	25	3.8
