DATE      	TIME       	LAT     	LON      	DEPTH	MAG
1995-08-07	12:23.5	29.7971	81.6048	33	4.2
1995-08-08	09:59.6	30.0854	81.7261	33	4.2
1996-02-07	57:01.0	29.6602	80.4923	42.7	4.2
1996-04-04	03:08.0	29.4905	80.8835	35	3.5
1996-07-10	41:38.5	29.1138	81.5216	33	4.1
1996-09-17	03:23.6	30.045	81.6896	35	4.1
1996-11-04	43:51.1	29.1977	81.6339	27	4.3
1996-11-08	54:13.4	29.2774	81.4302	27	4.1
1996-12-22	45:46.6	28.79	81.5369	35	3.6
1996-12-29	51:33.3	29.5847	81.5272	27	4.1
1997-01-03	15:39.8	29.2853	81.5934	27	3.9
1997-01-05	47:25.9	29.8171	80.6116	24.2	5.5
1997-01-05	11:11.4	29.6698	80.685	23	3.9
1997-01-05	38:24.6	29.6778	80.4895	19	4
1997-01-08	59:03.8	31.366	80.4209	35	4
1997-05-02	09:28.5	29.3591	80.4144	19	3.9
1997-05-28	19:35.8	28.3373	82.5386	35	3.5
1997-10-24	06:53.0	28.5047	82.3231	35	4.8
1998-01-19	12:44.0	29.6246	80.6156	19	3.8
1998-03-27	43:31.7	30.0629	81.6302	33	3.8
1998-03-27	30:11.2	30.7803	82.311	35	3.5
1998-05-10	56:25.0	29.5592	81.9668	31	3.9
1998-05-13	24:41.2	29.5456	81.9448	44.6	3.7
1998-05-20	42:53.5	29.5403	81.5431	27	3.9
1998-07-15	35:59.6	29.2919	81.1765	13.7	4.6
1998-09-26	29:03.5	29.8541	82.0236	21	3.9
1999-04-07	57:01.6	29.5517	81.0326	17	4.1
1999-04-13	15:11.8	28.9593	82.6517	35	3.4
1999-04-22	47:54.2	28.6769	82.05	35	3.8
1999-04-24	48:40.6	29.3461	81.7546	31	3.9
1999-05-28	00:10.7	29.3588	81.0213	17	4.2
1999-07-03	36:40.0	30.9263	82.8604	35	3.8
1999-09-05	48:00.4	30.7215	80.8967	10	3.9
1999-12-01	56:45.3	29.9516	81.4104	33	4.4
2000-02-26	04:35.7	28.4675	82.2046	27.2	4.6
2000-03-13	09:12.9	29.2569	81.3352	10	3.9
2000-05-05	48:16.3	29.4719	81.4922	27	3.9
2000-10-09	21:12.9	29.3223	81.7089	31	4
2000-10-26	22:35.8	29.2343	81.9216	24.4	4.7
2000-10-27	07:48.2	30.6694	81.1177	10	4
2000-11-05	39:11.1	28.5596	81.896	10	3.6
2001-04-15	36:34.9	29.2594	81.4986	27	4.1
2001-06-17	57:44.8	30.7491	80.6427	35	3.7
2001-07-11	44:35.2	29.3997	81.443	27	3.9
2001-09-13	20:35.3	29.7662	80.6014	23	4.3
2001-11-27	31:52.4	29.5812	81.716	22.6	5.6
2001-11-27	46:19.8	29.5153	81.6835	19.1	4.4
2001-11-27	53:54.3	29.5126	81.7142	24	5.4
2001-11-27	17:24.3	29.5802	81.8306	31	3.9
2001-11-27	56:57.2	29.3756	81.7425	36.6	5.1
2001-11-28	05:35.4	29.4742	81.696	24.6	3.9
2001-11-30	38:54.3	29.471	81.6452	13.8	4.1
2001-11-30	46:04.4	29.4541	81.6685	14.8	4.6
2001-12-07	50:42.4	29.5244	80.8647	17	4.1
2001-12-18	22:01.7	29.5305	81.7213	30.8	4.8
2002-01-19	42:04.5	29.0714	80.7883	35	4
2002-02-03	16:07.9	28.775	81.5037	33	3.7
2002-05-22	28:16.9	29.3263	81.9775	31	4.1
2002-06-04	36:04.6	30.496	81.4251	16.2	5.4
2002-06-04	45:31.3	30.0667	81.0317	35	3.7
2002-06-04	45:51.9	30.353	81.5646	33	3.8
2002-06-04	47:18.3	30.4564	81.405	36	4.5
2002-06-04	27:11.1	30.5201	81.4102	36	4.2
2002-06-04	01:29.4	30.219	81.6304	33	3.8
2002-06-04	27:06.5	30.4714	81.4075	10	4.5
2002-06-04	15:16.3	30.3701	81.6488	35	3.4
2002-06-05	44:33.6	30.4019	81.6558	36	3.6
2002-06-05	59:00.3	30.5003	81.4365	10	3.9
2002-06-05	35:45.8	30.4518	81.322	36	4.2
2002-06-06	35:54.5	30.3942	81.3273	36	4.5
2002-06-06	56:17.2	30.602	81.3142	36	3.7
2002-06-06	18:02.4	30.3496	81.8394	21	3.6
2002-06-07	46:41.8	30.352	81.6619	36	3.8
2002-06-09	17:15.3	30.4448	81.3967	36	4.2
2002-06-11	42:56.2	30.5952	81.4704	36	3.7
2002-06-12	50:59.4	30.3225	81.657	10	3.9
2002-06-13	33:39.2	30.2572	81.6635	21	3.8
2002-08-05	52:07.5	30.2396	81.3651	33	3.8
2002-08-09	35:44.7	29.0136	80.9122	10	3.8
2002-08-14	01:33.9	30.4457	81.4039	10	3.8
2002-08-14	03:48.9	30.6766	81.6358	10	3.9
2002-11-04	59:35.3	28.5135	82.151	35	4.2
2002-11-20	27:57.5	29.4735	81.5323	27	4
2003-01-18	31:50.9	28.5994	82.0819	35	4.3
2003-03-21	25:11.9	29.7213	80.6794	23	4.2
2003-03-28	02:25.2	30.3898	81.5502	36	3.8
2003-05-03	43:08.5	30.3901	81.3007	36	4.5
2003-05-18	58:51.0	29.2832	81.8246	31	4
2003-07-28	45:01.2	28.6935	82.1163	29.5	4.2
2003-08-02	13:41.4	29.8152	81.7508	35	3.8
2003-08-20	34:59.9	30.1014	82.2616	80.9	4.4
