DATE,TIME,LAT,LON,DEPTH,MAG
25/04/2015,13:00:08,27.71,84.51,10.0,3.6
25/04/2015,13:55:44,27.84,85.05,12.0,3.6
25/04/2015,14:00:03,28.16,84.97,12.0,3.6
25/04/2015,14:23:13,28.01,85.2,11.7,3.6
25/04/2015,14:38:21,27.84,84.89,12.0,3.6
25/04/2015,16:36:10,27.27,85.76,10.0,3.6
25/04/2015,17:26:56,27.63,85.78,10.0,3.6
25/04/2015,17:40:24,27.64,85.01,10.0,3.6
25/04/2015,18:13:35,27.96,85.46,18.0,3.6
25/04/2015,22:03:08,27.46,86,19.0,3.6
26/04/2015,02:54:54,28.31,84.83,10.0,3.6
26/04/2015,03:06:21,27.92,84.7,10.0,3.6
26/04/2015,03:10:16,27.79,84.58,10.0,3.6
26/04/2015,07:54:32,27.68,86.08,19.0,3.6
26/04/2015,12:33:50,27.61,85.9,19.0,3.6
26/04/2015,13:03:49,27.88,85.88,19.0,3.6
26/04/2015,14:32:35,27.74,84.97,10.0,3.6
26/04/2015,16:23:38,27.65,85.22,10.0,3.6
26/04/2015,18:59:51,27.78,86.15,19.0,3.6
26/04/2015,20:08:57,27.72,85.24,10.0,3.6
26/04/2015,21:35:23,28.02,84.58,10.0,3.6
27/04/2015,04:20:15,27.83,85.68,18.0,3.6
27/04/2015,12:33:06,27.89,85.4,18.0,3.6
27/04/2015,12:48:51,28.91,87.99,10.0,3.6
27/04/2015,21:31:48,28.02,84.96,12.0,3.6
27/04/2015,22:26:08,28.03,84.62,17.3,3.6
28/04/2015,06:23:52,28.04,84.94,12.0,3.6
28/04/2015,21:57:48,27.53,85.81,19.0,3.6
29/04/2015,22:37:37,27.81,85.57,18.0,3.6
01/05/2015,04:52:14,27.39,85.8,19.0,3.6
01/05/2015,14:28:56,28.02,84.79,12.0,3.6
01/05/2015,18:15:00,28.15,85.92,19.0,3.6
02/05/2015,06:21:05,28.24,87.14,18.0,3.6
02/05/2015,21:30:41,27.85,84.77,12.0,3.6
02/05/2015,22:39:31,28.01,84.83,12.0,3.6
03/05/2015,00:02:45,28.25,84.68,10.0,3.6
03/05/2015,02:43:01,27.72,84.94,10.0,3.6
03/05/2015,05:01:08,27.81,84.76,7.6,3.6
03/05/2015,13:13:48,27.7,85.43,35.0,3.6
03/05/2015,16:33:37,27.98,84.83,12.0,3.6
06/05/2015,03:48:48,27.72,84.4,10.0,3.6
08/05/2015,02:34:39,27.38,86.11,10.0,3.6
09/05/2015,16:38:00,28.15,85.21,10.0,3.6
09/05/2015,20:05:30,27.91,85.79,19.0,3.6
11/05/2015,16:38:39,27.83,85.69,18.0,3.6
11/05/2015,18:22:24,27.83,84.62,10.0,3.6
12/05/2015,08:01:00,27.82,85.81,19.0,3.6
12/05/2015,08:01:39,27.6,85.9,4.0,3.6
12/05/2015,09:35:53,27.67,86.3,10.0,3.6
12/05/2015,09:48:35,27.79,86.46,10.0,3.6
12/05/2015,13:57:20,27.9,86.24,7.4,3.6
12/05/2015,15:32:27,27.72,85.92,19.0,3.6
