DATE      ,TIME       ,LAT     ,LON      ,DEPTH,MAG 
12/10/1985,19:35:11,27.1563,92.5967,35,4.7
25/10/1985,19:59:05,27.1602,92.5317,35,4.7
31/10/1985,15:26:12,27.0256,92.559,35,5
01/11/1985,02:34:39,27.2871,96.692,35,4.8
26/12/1985,18:04:30,27.0435,92.0243,23,4.9
07/01/1986,20:19:59,27.2881,88.3485,22,4.9
16/07/1986,06:37:51,27.5297,91.4004,35,4.5
23/07/1986,05:18:42,26.7746,95.4601,72,3.9
01/11/1986,05:02:42,26.8078,96.3478,11.4,5.6
09/01/1987,01:00:42,28.5534,95.2279,35,4.6
24/01/1987,10:34:27,27.5917,92.6088,18,5
01/03/1987,13:31:11,28.5715,95.8679,35,5
06/04/1987,23:28:36,26.6672,96.0851,83,4.6
20/05/1987,23:29:57,26.6812,96.9858,28,4.3
10/07/1987,08:17:35,27.3245,96.904,30.4,4.7
17/07/1987,21:12:36,27.7378,92.6479,35,4.7
06/09/1987,23:38:55,26.6058,93.332,54.9,5.2
13/09/1987,21:04:51,27.2816,92.783,17,4.4
25/09/1987,23:16:31,29.7819,90.369,19.3,5.3
29/09/1987,17:30:26,29.8698,90.4794,7,4.7
06/10/1987,22:18:18,29.7552,90.4741,7,4.9
15/10/1987,16:22:48,27.306,92.7296,17,4.8
12/12/1987,05:48:56,29.8027,90.3878,7,4.9
22/12/1987,18:22:12,29.8594,95.2432,35,4.7
10/01/1988,06:18:31,29.6457,90.1229,10,4.8
10/01/1988,06:31:44,29.9204,90.4899,7,4.9
17/02/1988,06:30:12,27.0867,92.088,23,4.8
09/05/1988,16:03:39,28.9906,94.7356,24.5,5.2
10/05/1988,20:51:42,29.0205,94.8492,23.2,5
26/05/1988,16:30:04,27.2626,88.5709,22,4.8
06/06/1988,17:28:46,29.0689,94.6573,25,4.6
05/07/1988,07:36:28,28.102,91.1662,60.3,4.9
27/09/1988,19:10:11,27.1983,88.3239,24.2,5.2
20/12/1988,09:45:46,27.6609,91.1577,33.5,5
28/12/1988,00:29:40,27.0979,96.9213,28,4.6
19/01/1989,11:52:57,29.8441,94.7159,35,4.6
28/02/1989,00:26:42,27.0704,92.6119,34.6,4.8
08/03/1989,20:02:08,26.9209,92.6963,54.7,5.1
09/04/1989,02:31:38,29.1234,90.0247,8.8,5.3
18/04/1989,03:04:23,28.9233,95.7762,34,4.5
25/07/1989,00:31:50,27.4878,92.4045,18,4.5
10/08/1989,16:49:53,27.2948,96.8762,35,4.2
19/09/1989,17:07:44,26.7625,92.5661,35,4.7
18/02/1990,18:12:51,29.3191,90.0599,35,4.6
22/02/1990,13:33:14,29.201,89.9646,16.2,5
06/05/1990,10:30:10,29.8782,89.7839,35,4.3
29/08/1990,02:41:36,27.1382,92.6224,25.8,4.8
02/09/1990,06:29:27,26.6154,92.6676,50.2,5.2
03/11/1990,04:35:18,27.589,96.8442,35,4.6
29/12/1990,19:24:12,26.6245,92.5865,10,5
13/02/1991,16:28:19,29.7474,96.9674,10,4.8
27/04/1991,10:04:58,29.8881,94.8752,35,4.5
09/09/1991,21:54:52,28.8232,94.9418,26.8,4.7
12/09/1991,23:06:30,29.6477,95.5978,18,4.6
21/11/1991,04:07:22,26.6326,96.4003,86.4,4.9
06/02/1992,03:35:18,29.5731,95.7208,25.9,5.6
08/02/1992,01:48:14,29.5449,95.5012,18,4.3
09/02/1992,12:44:55,29.6398,95.6142,8.8,5.1
09/02/1992,14:37:37,29.6568,95.5836,18,4.8
10/02/1992,07:06:41,29.635,95.5586,18,4.1
07/03/1992,22:41:51,29.5006,89.3057,100,4.3
25/03/1992,22:59:35,27.5085,92.4704,23,4.2
20/04/1992,07:29:43,26.7055,95.2695,35,4.4
20/04/1992,18:50:28,27.0673,92.029,23,4.6
08/06/1992,00:26:04,28.6057,94.0258,35,4.4
24/07/1992,06:24:19,29.3906,90.1802,35,4.4
30/07/1992,08:24:49,29.5266,90.1712,23.7,5.9
30/07/1992,13:36:39,29.784,90.3895,7,4.3
30/07/1992,19:06:15,29.7487,90.0296,35,4.3
04/08/1992,22:50:05,29.8448,90.3409,7,4.2
08/09/1992,15:19:20,28.6017,95.0197,35,4.5
31/10/1992,01:56:04,27.0375,93.4436,35,4.4
11/11/1992,05:27:27,27.6587,92.6671,17,4.6
13/03/1993,21:32:41,27.9438,96.7692,35,4
12/04/1993,03:48:12,28.6756,95.2894,15.2,4.4
13/04/1993,20:47:05,27.0254,96.3156,10,4.4
08/05/1993,08:46:42,28.9721,95.7007,40,4.4
24/05/1993,05:02:29,28.7737,96.2319,24.2,5
28/05/1993,14:20:32,26.671,93.1713,43,4.2
23/06/1993,17:19:28,27.6757,92.6195,24.5,4.6
31/07/1993,19:29:24,27.4246,91.8365,60.6,4.4
20/09/1993,07:40:56,27.8183,92.7504,16.8,4.8
12/12/1993,23:34:18,27.1794,91.8801,19.3,5
31/12/1993,08:54:02,29.2838,95.3228,18,5
06/01/1994,21:12:43,28.1536,92.0766,35,4.2
23/01/1994,01:58:42,29.9451,95.7679,35,4.3
29/03/1994,06:54:23,26.7083,96.5458,88,4.5
24/10/1994,16:06:40,26.9168,92.3448,35,4.3
25/10/1994,07:29:05,27.1205,92.1527,10,4.9
06/12/1994,23:35:18,28.9688,94.6961,14.9,4.9
17/02/1995,02:44:26,27.5953,92.4032,32.4,5.2
26/03/1995,18:22:35,27.4629,92.1959,22.5,4.7
28/06/1995,20:04:30,28.4081,91.511,19,4.5
03/07/1995,00:59:48,27.2301,92.3083,22.7,4.7
04/09/1995,01:44:07,27.8597,94.1399,35,4.2
05/09/1995,16:19:20,27.0672,96.4784,35,4.2
26/09/1995,04:56:57,27.2219,96.8888,28,4.6
29/09/1995,09:47:48,26.6195,92.8168,10,4.3
23/10/1995,22:57:52,28.6188,94.0588,35,4.3
09/11/1995,19:35:46,27.518,96.9206,10,4.4
04/12/1995,17:54:52,27.2631,91.9173,15,4.7
16/02/1996,03:02:21,28.6369,92.0121,2.7,4.5
23/03/1996,16:07:31,26.8777,88.7023,10,4
06/04/1996,16:08:13,29.9598,96.3698,35,3.8
17/05/1996,17:04:40,29.983,88.227,23.4,4.6
21/05/1996,00:35:46,29.4074,91.929,35,4
21/05/1996,19:51:38,26.8197,93.1842,31.3,4.2
31/05/1996,17:35:39,28.304,94.0479,35,3.7
03/06/1996,04:17:02,27.92,94.0296,35,4.1
09/06/1996,23:25:19,28.3953,92.3229,78.3,5.1
27/06/1996,16:00:45,27.2227,92.3029,35,4
27/06/1996,16:21:24,27.2503,92.3033,35,4.1
12/07/1996,12:38:40,27.2106,92.1241,35,4.4
11/09/1996,23:14:15,27.6931,92.75,17,4.2
12/09/1996,00:24:35,27.5634,92.7939,35,4
12/09/1996,18:04:48,26.9756,92.5142,32,4.7
13/09/1996,03:41:07,27.0652,88.4479,10,4.2
14/09/1996,02:09:19,27.5864,92.6713,18,4.7
25/09/1996,05:27:28,28.0995,96.2642,10,4.3
25/09/1996,17:41:17,27.4596,88.691,22,5
01/10/1996,08:43:11,26.8382,94.8035,35,4.3
25/10/1996,17:22:11,28.4995,94.7301,35,4.1
20/11/1996,23:27:09,28.8615,95.9934,31.4,4.9
24/11/1996,00:52:11,26.8469,92.6538,35,4.3
04/01/1997,10:17:07,27.5652,96.6796,35,4
07/03/1997,02:18:32,29.9205,95.4077,35,3.8
10/03/1997,17:50:37,27.3836,92.6018,18,4.4
10/03/1997,17:55:14,27.4056,92.5787,16.8,4.5
04/04/1997,18:05:12,27.0946,92.6089,35,3.8
04/05/1997,07:31:54,27.7474,92.6461,10,4
02/06/1997,19:30:11,27.9851,92.6153,35,4.1
27/06/1997,16:37:11,26.6067,92.6401,43,3.9
02/07/1997,19:50:45,29.857,96.3293,10,3.9
08/07/1997,21:16:52,29.8833,88.3296,37,3.9
09/07/1997,07:18:55,29.8944,88.5425,38,4
10/07/1997,13:59:54,29.8231,94.9013,12.9,4.8
12/07/1997,23:41:12,29.8861,88.5304,38,3.8
18/07/1997,19:39:25,26.8722,91.829,41.3,5
24/07/1997,21:06:11,29.713,95.9984,35,3.9
04/08/1997,22:31:36,28.3319,91.4746,17.9,4.5
10/08/1997,11:53:19,29.1479,89.4929,35,3.8
30/10/1997,02:02:54,29.5162,89.7325,33,5.3
02/11/1997,14:53:52,28.0368,95.4261,35,3.8
08/11/1997,09:04:46,28.8164,95.9385,34,4.8
11/11/1997,03:47:05,26.7745,95.5513,35,4.2
25/11/1997,11:43:37,26.9682,96.8937,28,4.4
03/12/1997,18:46:24,26.626,96.9842,15,4.1
13/01/1998,20:48:47,28.4088,93.5935,63,4.1
21/02/1998,09:48:50,27.3063,96.0745,35,4
16/03/1998,10:35:05,27.1166,90.1136,35,3.7
25/04/1998,22:50:57,28.916,95.2737,10,4.2
02/05/1998,14:16:26,29.0179,93.6692,35,3.7
13/05/1998,01:25:02,28.604,90.3679,35,4.1
02/06/1998,12:15:00,27.8874,93.9647,35,3.8
06/06/1998,14:19:39,28.8139,90.5631,35,3.9
08/07/1998,03:45:00,27.3164,91.0921,25,5.2
20/07/1998,02:35:28,29.9517,88.2024,37,4.1
22/07/1998,00:00:47,29.9913,89.3727,35,4.1
18/08/1998,04:10:23,27.5514,91.069,24.5,5.2
25/08/1998,07:59:04,29.9769,88.3193,38,4.3
25/08/1998,08:01:48,29.9687,88.3624,38,3.8
25/08/1998,09:56:44,29.9954,88.2423,17,4.3
25/08/1998,12:29:48,29.9577,88.2246,47.4,4.3
10/09/1998,22:57:18,27.2792,88.3886,19.7,4.5
26/09/1998,18:27:05,27.5859,92.8268,18.6,5.5
26/09/1998,19:08:21,27.6326,92.6949,18,4
28/09/1998,21:31:06,27.5915,92.6254,18,4.7
29/11/1998,23:44:41,29.4859,95.078,10,3.8
04/12/1998,04:42:46,26.6177,92.1377,29.2,4.2
20/01/1999,02:13:03,26.6239,96.1939,83,4.7
03/02/1999,12:46:26,28.8691,95.8928,34,4.4
19/02/1999,02:32:53,29.9702,96.0048,35,4
25/03/1999,05:04:49,29.2799,88.6646,84.8,4
17/05/1999,13:56:12,27.0504,92.441,100,3.8
26/06/1999,21:36:32,26.7646,91.8268,50,4.2
08/09/1999,18:08:25,28.5261,88.3035,35,3.7
15/10/1999,07:33:00,29.7818,90.4556,8,4.3
23/12/1999,03:59:41,27.0175,96.8703,28,4
02/01/2000,10:23:58,27.6002,92.6632,13.4,5.1
25/01/2000,16:37:38,27.4896,92.5675,35,4
25/01/2000,16:43:22,27.6411,92.6857,17.1,5.3
25/01/2000,17:29:57,27.6981,92.6081,19.5,4.2
26/01/2000,21:11:56,27.6488,92.4504,18,4.2
28/01/2000,00:16:15,27.3494,92.5704,18,3.9
30/01/2000,06:35:04,29.3108,91.971,24.2,4.6
27/02/2000,07:05:37,26.794,96.7028,28,3.8
17/03/2000,15:44:08,26.7861,91.9129,40,4.3
26/03/2000,18:13:48,27.3446,96.9721,28,3.8
09/04/2000,21:48:55,26.8294,96.9724,28,4.2
03/05/2000,01:19:33,28.6441,96.2448,35,4
04/05/2000,01:44:39,28.0389,91.6645,35,3.7
14/05/2000,17:18:24,28.2707,91.6627,16.6,4.7
23/06/2000,14:04:35,27.007,96.9265,28,4
17/07/2000,06:52:14,27.0528,92.2932,35,4.3
10/09/2000,23:32:41,28.3327,92.6839,35,4.2
13/10/2000,02:57:56,29.0924,95.6252,40,4.1
15/10/2000,15:32:25,27.0033,96.5956,35,4
18/10/2000,08:18:30,29.9974,88.2658,37,3.8
25/10/2000,13:22:21,28.9587,95.7279,34,3.8
24/01/2001,23:57:21,27.6085,92.6603,16.7,4.4
09/02/2001,10:20:57,27.1251,89.5745,35,3.6
10/03/2001,00:20:19,28.058,91.7355,25.2,4.7
10/03/2001,04:45:08,28.0049,92.0211,35,4
03/05/2001,16:03:02,27.6258,90.593,35,3.9
13/05/2001,17:32:26,27.8283,92.8911,35,4
18/05/2001,19:26:17,26.8181,93.3769,24.7,3.9
07/06/2001,02:37:11,29.7302,90.0808,35,4
03/07/2001,19:16:23,26.9684,89.225,31.7,3.9
29/08/2001,19:26:40,27.2276,92.2243,23,4.1
31/08/2001,06:30:17,26.7789,95.6387,50.6,4.5
10/09/2001,08:16:37,28.9265,96.8485,35,4.3
06/11/2001,14:09:25,27.2969,91.9786,18.1,5.2
27/11/2001,13:47:04,28.3781,94.7067,35,4.1
02/12/2001,22:41:14,27.2544,88.2927,20.3,5.1
11/01/2002,14:51:08,27.563,92.0552,15,3.9
12/01/2002,10:01:03,27.4709,91.883,15,4
30/03/2002,02:20:29,29.4197,95.5715,35,3.8
30/03/2002,23:22:08,29.8098,93.0892,35,3.7
06/04/2002,08:48:52,28.2278,93.3825,35,3.4
16/04/2002,03:42:42,29.9929,89.8483,35,3.2
11/05/2002,09:50:50,27.0898,96.1127,35,4.1
20/06/2002,16:46:40,29.869,89.6391,10,4
05/07/2002,08:39:29,26.9386,93.219,35,3.9
09/08/2002,21:17:16,29.8761,88.2064,10,3.7
20/08/2002,08:46:23,27.2427,92.8423,35,4.3
24/08/2002,18:12:00,26.6444,96.1107,83,3.7
10/09/2002,01:27:03,26.642,96.1678,83,3.9
14/11/2002,02:59:19,27.4291,92.5638,18,4.6
16/11/2002,08:52:22,29.6736,90.4028,8,4.6
16/11/2002,09:40:15,29.8934,90.5553,7,4.2
16/11/2002,09:44:54,29.8321,90.4498,7,4.3
16/11/2002,18:04:41,29.5312,90.3981,8,4.1
16/11/2002,23:31:38,29.7683,90.5636,35,4.2
29/11/2002,16:49:09,29.6598,90.3113,8,4.6
29/11/2002,17:32:42,29.7865,90.3628,7,4
30/11/2002,00:22:50,29.8168,90.4262,7,3.7
30/11/2002,02:52:05,28.6166,95.0429,35,5.2
30/11/2002,07:11:12,29.6733,90.2432,10,4.2
02/12/2002,10:01:09,27.2148,96.8238,35,4.2
05/12/2002,12:58:42,29.8121,90.6632,35,3.6
16/12/2002,00:47:35,29.7568,90.5056,7,4.3
16/12/2002,00:48:09,29.7964,90.5165,8,3.9
17/12/2002,11:45:48,28.0509,95.0752,35,3.9
22/12/2002,19:12:56,29.8574,89.088,35,3.9
